abbrev_org,name_org,date de création,GPS_siege,longitude_siege,point_palladio,latitude_siege,nom_siege,members,nombre_pays_membres,population_org,soldats_org,mortsGuerre_org,depensesMilitairesPIB_org,exportations_org,importations_org,superficie_org
SAARC,South Asian Association for Regional Cooperation,1985-12-08,POINT(85.366666666 27.716666666),85.366666666,"27.716666666, 85.366666666",27.716666666,Kathmandu,Japan\Maldives\Pakistan\European Union\India\Afghanistan\Bangladesh\China\Mauritius\United States\Australia\Iran\Korea\South\Bhutan\Nepal\Sri Lanka\Burma,18,4089229952,11490366,10699,24.27578475990747,4641.957726899998,5684.818933499999,3.9425155E7
SPC,South Pacific Commission,1947-02-06,POINT(166.45 -22.266666666),166.45,"-22.266666666, 166.45",-22.266666666,Noumea,Micronesia\Federated States Of\Niue\New Zealand\Samoa\Guam\Solomon Islands\Tonga\French Polynesia\France\Naur\Cook Islands\Wallis And Futuna\New Caledonia\United States\Tokela\American Samoa\Pala\Australia\Tuval\Pitcairn Islands\Marshall Islands\Kiribati\Fiji\Northern Mariana Islands\Papua New Guinea\Vanuat,27,413960234,1924550,0,11.86536167632053,4306.465209984,4772.41147498,1.8939728E7
SPF,South Pacific Forum,1971-08-05,POINT(178.433333333 -18.133333333),178.43333333299998,"-18.133333333, 178.433333333",-18.133333333,Suva,,0,0,0,0,0.0,0.0,0.0,0.0
Sparteca,South Pacific Regional Trade and Economic Cooperation Agreement,1981-01-01,POINT(178.433333333 -18.133333333),178.43333333299998,"-18.133333333, 178.433333333",-18.133333333,Suva,Micronesia\Federated States Of\Niue\New Zealand\Samoa\Solomon Islands\Tonga\Naur\Cook Islands\Pala\Australia\Tuval\Marshall Islands\Kiribati\Fiji\Papua New Guinea\Vanuat,17,34551323,72200,0,5.030996138930789,3438.4047644800003,3448.776742899999,8537403.0
SACU,Southern African Customs Union,1969-12-11,POINT(17.083611111 -22.57),17.083611111,"-22.57, 17.083611111",-22.57,Windhoek,Swaziland\Lesotho\South Africa\Botswana\Namibia,5,56512324,105282,0,8.95947264416276,1447.6482471,1502.8068755000002,2672831.0
SADC,Southern African Development Community,1992-08-17,POINT(25.908611111 -24.656944444),25.908611111,"-24.656944444, 25.908611111",-24.656944444,Gaborone,Swaziland\Tanzania\Madagascar\Lesotho\Congo\Democratic Republic Of The\Seychelles\Malawi\Mauritius\Angola\South Africa\Zambia\Mozambique\Zimbabwe\Botswana\Namibia,16,272423228,360952,0,19.396416248493917,6106.5398942,5727.602091899999,9862464.0
Mercosur,Southern Cone Common Market,1991-03-26,POINT(-56.166666666 -34.866944444),-56.166666666000005,"-34.866944444, -56.166666666",-34.866944444,Montevideo,Argentina\Bolivia\Uruguay\Per\Brazil\Ecuador\Chile\Colombia\Venezuela\Paraguay,10,398592107,1746887,202,16.244985620060923,4141.2375609,4028.8074629999996,1.7352664E7
UN,United Nations,1945-06-26,POINT(-73.968055555 40.749444444),-73.968055555,"40.749444444, -73.968055555",40.749444444,Q11297,"Canada\Micronesia\Federated States Of\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Kuwait\Holy See (Vatican City)\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Monaco\Senegal\New Zealand\Yemen\European Union\Jamaica\Albania\Samoa\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Saint Lucia\Congo\Democratic Republic Of The\Tonga\France\Slovakia\Somalia\Per\Laos\Naur\Seychelles\Norway\Malawi\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Liechtenstein\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Chad\South Africa\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\Niger\Brazil\San Marino\Guinea\Panama\Mali\Costa Rica\Luxembourg\Andorra\Ireland\Pala\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Tuval\Jordan\Marshall Islands\Chile\Belgium\Kiribati\Haiti\Belize\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Estonia\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Timor-Leste\Spain\Colombia\Burundi\Fiji\Barbados\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",201,7377309265,23542209,20944,237.63135604788843,72622.9207662,65692.45823999999,1.3800510704E8
UNAVEM III,United Nations Angola Verification Mission,1988-12-20,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
UNAMIR,United Nations Assistance Mission for Rwanda,1993-10-05,POINT(-73.94 40.67),-73.94,"40.67, -73.94",40.67,New York City,,0,0,0,0,0.0,0.0,0.0,0.0
UNCRO,United Nations Confidence Restoration Operation in Croatia,1995-03-31,POINT(15.95 45.8),15.95,"45.8, 15.95",45.8,Zagreb,,0,0,0,0,0.0,0.0,0.0,0.0
UNDOF,United Nations Disengagement Observer Force,1974-05-31,POINT(38.583333 35.216667),38.583333,"35.216667, 38.583333",35.216667,Syria,Canada\Japan\India\Austria\Philippines\Croatia,6,1464214181,3183286,783,8.603722825678028,1740.186846,2040.7190496,1.4090313E7
UNESCO,"United Nations Educational, Scientific, and Cultural Organization",1945-11-16,,,,,,"Canada\Micronesia\Federated States Of\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Aruba\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Kuwait\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Niue\Monaco\Senegal\New Zealand\Yemen\Jamaica\Albania\Samoa\Maca\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Saint Lucia\Congo\Democratic Republic Of The\Tonga\France\Slovakia\Somalia\Per\Laos\Naur\Seychelles\Norway\Malawi\Cook Islands\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Cayman Islands\Central African Republic\Mauritius\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Chad\South Africa\Tokela\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\British Virgin Islands\Niger\Brazil\San Marino\Faroe Islands\Guinea\Panama\Mali\Costa Rica\Luxembourg\Andorra\Ireland\Pala\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Tuval\Jordan\Marshall Islands\Chile\Belgium\Kiribati\Haiti\Belize\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Estonia\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Timor-Leste\Spain\Colombia\Burundi\Fiji\Barbados\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",206,6885704822,21371879,20944,236.01593641149785,73381.86395130002,66386.5451573,1.3368268880000001E8
UNFICYP,United Nations Force in Cyprus,1964-03-04,,,,,,Canada\Argentina\Bolivia\Slovakia\Per\Austria\Brazil\Chile\Croatia\Hungary\Serbia\United Kingdom\Paraguay,13,440108633,1565080,0,17.574551705735583,4893.791371400001,4383.013368100001,2.543021E7
UNIDO,United Nations Industrial Development Organization,1966-11-17,POINT(16.373064 48.20833),16.373064000000003,"48.20833, 16.373064",48.20833,Vienna,"Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Kuwait\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Monaco\Senegal\New Zealand\Yemen\Jamaica\Albania\Samoa\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Saint Lucia\Congo\Democratic Republic Of The\Tonga\France\Slovakia\Somalia\Per\Laos\Seychelles\Norway\Malawi\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Belarus\Poland\Russia\Bulgaria\Romania\Angola\Chad\South Africa\Cyprus\Sweden\Qatar\Malaysia\Uganda\Niger\Brazil\Guinea\Panama\Mali\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Czech Republic\Iran\Algeria\Slovenia\El Salvador\Jordan\Chile\Belgium\Haiti\Belize\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Timor-Leste\Spain\Colombia\Burundi\Fiji\Barbados\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Indonesia\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",178,6497605874,19546719,20944,221.72720069013795,67816.88170751999,61942.64948649999,1.05792382E8
UNITAR,United Nations Institute for Training and Research,1963-12-11,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,Burkina Faso\Congo\Republic Of The\Guatemala\Jamaica\India\France\Norway\China\Russia\United States\South Africa\Brazil\Nigeria\Iran\Algeria\Switzerland,17,3613730677,8818892,1024,23.535387128302823,5778.2874816,5475.9972378,5.6149471E7
UNIFIL,United Nations Interim Force in Lebanon,1978-03-19,POINT(35.134166666 33.12),35.134166666,"33.12, 35.134166666",33.12,Naqoura,Cambodia\Guatemala\Tanzania\India\Turkey\Bangladesh\France\China\Ghana\Cyprus\Qatar\Malaysia\Ireland\Nigeria\Brunei\Slovenia\El Salvador\Belgium\Sierra Leone\Denmark\Croatia\Portugal\Korea\South\Spain\Hungary\Italy\Nepal\Indonesia\Germany\Macedonia\Greece,32,3696066217,9382350,1188,37.2400357076525,13071.868723399999,11388.8941947,2.1090791E7
UNIKOM,United Nations Iraq-Kuwait Observation Mission,1991-04-09,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
UNMOGIP,United Nations Military Observer Group in India and Pakistan,1948-08-13,POINT(73.036944444 33.698888888),73.036944444,"33.698888888, 73.036944444",33.698888888,Islamabad,Uruguay\Finland\Sweden\Chile\Philippines\Croatia\Korea\South\Italy,9,250634476,730150,350,11.060127344689269,1801.3028391999997,1895.2731643000002,2478411.0
MINURSO,United Nations Mission for the Referendum in Western Sahara,1991-04-29,POINT(-13.2 27.15),-13.2,"27.15, -13.2",27.15,Laayoune,Argentina\Pakistan\Yemen\Uruguay\Bangladesh\France\China\Ghana\Poland\Russia\Malaysia\Austria\Brazil\Guinea\Ireland\Nigeria\El Salvador\Jordan\Croatia\Mongolia\Korea\South\Djibouti\Hungary\Italy\Nepal\Sri Lanka\Honduras\Egypt\Greece\Paraguay,31,2728810998,6936330,3187,38.938477250163714,9416.0576539,9874.061107699998,4.6504511E7
UNMIH,United Nations Mission in Haiti,1993-09-23,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
UNMOT,United Nations Mission of Observers in Tajikistan,1994-12-16,POINT(68.786388888 38.573055555),68.786388888,"38.573055555, 68.786388888",38.573055555,Dushanbe,,0,0,0,0,0.0,0.0,0.0,0.0
UNOMIG,United Nations Observer Mission in Georgia,,POINT(41.015277777 43.003333333),41.015277777,"43.003333333, 41.015277777",43.003333333,Sukhumi,,0,0,0,0,0.0,0.0,0.0,0.0
UNOMIL,United Nations Observer Mission in Liberia,1993-09-22,POINT(-10.804722222 6.310555555),-10.804722222,"6.310555555, -10.804722222",6.310555555,Monrovia,,0,0,0,0,0.0,0.0,0.0,0.0
UNHCR,United Nations Office of the High Commissioner for Refugees,1949-12-03,,,,,,"Canada\Ethiopia\Argentina\Japan\Holy See (Vatican City)\Pakistan\Tanzania\New Zealand\Yemen\India\Madagascar\Lesotho\Kenya\Turkey\Bangladesh\Congo\Democratic Republic Of The\France\Somalia\Norway\Benin\Montenegro\China\Ghana\Finland\Poland\Russia\United States\Romania\South Africa\Cyprus\Sweden\Austria\Uganda\Brazil\Guinea\Costa Rica\Luxembourg\Ireland\Nigeria\Ecuador\Australia\Iran\Algeria\Slovenia\Jordan\Chile\Belgium\Mexico\Denmark\Philippines\Moldova\Morocco\Thailand\Switzerland\Portugal\Estonia\Lebanon\Korea\South\Tunisia\Djibouti\Spain\Colombia\Hungary\Italy\Sudan\Netherlands\Venezuela\Israel\Zambia\Mozambique\Germany\u""Cote DIvoire""\Macedonia\Egypt\Nicaragua\Serbia\United Kingdom\Greece\Namibia",81,5730440181,15671345,8570,115.46783960613946,26293.541542400006,25600.097684500004,1.0255748344E8
UNPREDEP,United Nations Preventive Deployment Force,1995-03-31,POINT(21.433333333 41.983333333),21.433333333,"41.983333333, 21.433333333",41.983333333000004,Skopje,,0,0,0,0,0.0,0.0,0.0,0.0
UNPROFOR,United Nations Protection Force,1992-02-28,POINT(15.95 45.8),15.95,"45.8, 15.95",45.8,Zagreb,,0,0,0,0,0.0,0.0,0.0,0.0
UNRWA,United Nations Relief and Works Agency for Palestine Refugees in the Near East,1949-12-08,POINT(35.933333333 31.95),35.933333333,"31.95, 35.933333333",31.95,Amman,Canada\Saudi Arabia\Japan\European Union\Turkey\France\Norway\Finland\United States\Sweden\Ireland\Australia\Jordan\Belgium\Denmark\Switzerland\Lebanon\Spain\Italy\Netherlands\Germany\Syria\Egypt\United Kingdom,24,1589471530,6599266,421,46.64981598483063,6099.825359800001,5577.172413399999,3.9772685E7
UNTSO,United Nations Truce Supervision Organization,1948-05-01,POINT(35.036944444 31.753888888),35.036944444,"31.753888888, 35.036944444",31.753888888000002,Jerusalem District,Canada\Argentina\New Zealand\France\Slovakia\Norway\China\Finland\Russia\United States\Sweden\Austria\Ireland\Australia\Slovenia\Chile\Belgium\Denmark\Switzerland\Estonia\Italy\Nepal\Netherlands,23,2144293529,5899700,0,31.716600969613843,6042.5850267000005,6108.7292173,6.0589365E7
UNU,United Nations University,1973-12-06,POINT(139.692222222 35.689722222),139.692222222,"35.689722222, 139.692222222",35.689722222,Tokyo,,0,0,0,0,0.0,0.0,0.0,0.0
UPU,Universal Postal Union,1874-10-09,POINT(7.44743 46.94798),7.447430000000001,"46.94798, 7.44743",46.94798,Bern,"Canada\Saint Martin\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Aruba\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Saint Pierre And Miquelon\Guatemala\Kuwait\Holy See (Vatican City)\Saint Barthelemy\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Niue\Monaco\Senegal\New Zealand\Yemen\Jamaica\Albania\Samoa\Maca\United Arab Emirates\Guam\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Saint Helena\Ascension\And Tristan Da Cunha\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Saint Lucia\Congo\Democratic Republic Of The\Tonga\French Polynesia\France\Bermuda\Slovakia\Somalia\Per\Laos\Naur\Seychelles\Norway\Malawi\Cook Islands\Benin\Wallis And Futuna\Cuba\Cameroon\Montenegro\Togo\Virgin Islands\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Cayman Islands\Central African Republic\New Caledonia\Mauritius\Liechtenstein\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Chad\South Africa\Tokela\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\British Virgin Islands\Niger\Brazil\Turks And Caicos Islands\San Marino\Faroe Islands\Guinea\Panama\Mali\Costa Rica\Luxembourg\American Samoa\Gibraltar\Ireland\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Tuval\Pitcairn Islands\Jordan\Chile\Puerto Rico\Belgium\Kiribati\Haiti\Belize\Hong Kong\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Guernsey\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Estonia\Norfolk Island\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Greenland\Timor-Leste\Spain\Colombia\Burundi\Fiji\Northern Mariana Islands\Barbados\Falkland Islands (Islas Malvinas)\Hungary\Isle Of Man\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Anguilla\Venezuela\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Montserrat\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",229,6897972592,21371879,20944,236.01593641149785,73521.81666005401,67515.28865768,1.3590273214E8
WADB,West African Development Bank,1973-11-14,POINT(1.222777777 6.131944444),1.2227777770000001,"6.131944444, 1.222777777",6.131944444,Lomé,"Guinea-Bissa\Burkina Faso\Senegal\Togo\Niger\Mali\u""Cote DIvoire""",7,89896876,68650,141,10.005333464574479,3338.9198329,2807.846858,3393487.0
WEU,Western European Union,1954-10-23,POINT(4.3525 50.846666666),4.3525,"50.846666666, 4.3525",50.846666666000004,Brussels metropolitan area,,0,0,0,0,0.0,0.0,0.0,0.0
WCL,World Confederation of Labor,1920-06-19,POINT(4.3525 50.846666666),4.3525,"50.846666666, 4.3525",50.846666666000004,Brussels,,0,0,0,0,0.0,0.0,0.0,0.0
WFTU,World Federation of Trade Unions,1945-10-03,POINT(23.716111111 37.979444444),23.716111111,"37.979444444, 23.716111111",37.979444444,Athens,"Canada\Guinea-Bissa\Cambodia\Ethiopia\Argentina\Bolivia\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Congo\Republic Of The\Japan\Saint Pierre And Miquelon\Guatemala\Kuwait\Liberia\Pakistan\Oman\Tanzania\Vietnam\Senegal\New Zealand\Yemen\Jamaica\Albania\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Tajikistan\Turkey\Afghanistan\Bangladesh\Solomon Islands\Saint Lucia\Congo\Democratic Republic Of The\France\Western Sahara\Slovakia\Somalia\Per\Laos\Malawi\Benin\Cuba\Cameroon\Togo\Virgin Islands\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\New Caledonia\Mauritius\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\Romania\Angola\South Africa\Cyprus\Sweden\Malaysia\Austria\Uganda\Niger\Brazil\Guinea\Panama\Mali\Costa Rica\Nigeria\Ecuador\Czech Republic\Australia\Iran\El Salvador\Jordan\Chile\Haiti\Sierra Leone\Mexico\Philippines\Thailand\Korea\North\Iraq\Portugal\Lebanon\Uzbekistan\Tunisia\Djibouti\Colombia\Fiji\Barbados\Hungary\Sudan\Nepal\Venezuela\Indonesia\Mozambique\Papua New Guinea\Zimbabwe\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Sri Lanka\Guyana\Syria\Honduras\Egypt\Botswana\Trinidad And Tobago\Gambia\The\Greece",125,4581589514,14390979,20563,155.6168749932552,46584.0296457,40834.90116609999,1.002195086E8
WHO,World Health Organization,1946-07-22,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,"Canada\Micronesia\Federated States Of\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Kuwait\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Niue\Monaco\Senegal\New Zealand\Yemen\Jamaica\Albania\Samoa\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Solomon Islands\Saint Lucia\Congo\Democratic Republic Of The\Tonga\France\Slovakia\Somalia\Per\Laos\Naur\Seychelles\Norway\Malawi\Cook Islands\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Chad\South Africa\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\Niger\Brazil\San Marino\Guinea\Panama\Mali\Costa Rica\Luxembourg\Andorra\Ireland\Pala\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Tuval\Jordan\Marshall Islands\Chile\Belgium\Kiribati\Haiti\Belize\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Estonia\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Timor-Leste\Spain\Colombia\Burundi\Fiji\Barbados\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Vanuat\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",200,6884898288,21371879,20944,236.01593641149785,72622.9207662,65692.45823999999,1.336806606E8
WIPO,World Intellectual Property Organization,1967-07-14,POINT(6.15 46.2),6.15,"46.2, 6.15",46.2,Geneva,"Canada\Guinea-Bissa\Lithuania\Cambodia\Ethiopia\Swaziland\Argentina\Bolivia\Bahamas\The\Burkina Faso\Turkmenistan\Bahrain\Saudi Arabia\Rwanda\Congo\Republic Of The\Japan\Cape Verde\Guatemala\Kuwait\Holy See (Vatican City)\Dominica\Liberia\Maldives\Pakistan\Oman\Tanzania\Vietnam\Saint Kitts And Nevis\Gabon\Monaco\Senegal\New Zealand\Yemen\Jamaica\Albania\Samoa\United Arab Emirates\Uruguay\India\Azerbaijan\Madagascar\Lesotho\Saint Vincent And The Grenadines\Kenya\Tajikistan\Turkey\Afghanistan\Bangladesh\Mauritania\Saint Lucia\Congo\Democratic Republic Of The\Tonga\France\Slovakia\Somalia\Per\Laos\Seychelles\Norway\Malawi\Benin\Cuba\Cameroon\Montenegro\Togo\China\Armenia\Dominican Republic\Ukraine\Ghana\Finland\Libya\Central African Republic\Mauritius\Liechtenstein\Belarus\Antigua And Barbuda\Poland\Russia\Bulgaria\United States\Romania\Angola\Chad\South Africa\Cyprus\Sweden\Qatar\Malaysia\Austria\Latvia\Uganda\Niger\Brazil\San Marino\Guinea\Panama\Mali\Costa Rica\Luxembourg\Andorra\Ireland\Nigeria\Ecuador\Czech Republic\Brunei\Australia\Iran\Algeria\Slovenia\El Salvador\Jordan\Chile\Belgium\Haiti\Belize\Sierra Leone\Georgia\Mexico\Denmark\Philippines\Sao Tome And Principe\Moldova\Morocco\Croatia\Mongolia\Thailand\Switzerland\Grenada\Korea\North\Iraq\Portugal\Estonia\Equatorial Guinea\Lebanon\Korea\South\Uzbekistan\Tunisia\Djibouti\Spain\Colombia\Burundi\Fiji\Barbados\Hungary\Italy\Bhutan\Sudan\Nepal\Malta\Netherlands\Bosnia And Herzegovina\Suriname\Venezuela\Israel\Indonesia\Iceland\Zambia\Mozambique\Papua New Guinea\Zimbabwe\Germany\Kazakhstan\u""Cote DIvoire""\Eritrea\Kyrgyzstan\Macedonia\Sri Lanka\Guyana\Syria\Burma\Honduras\Egypt\Nicaragua\Singapore\Serbia\Botswana\United Kingdom\Trinidad And Tobago\Gambia\The\Greece\Paraguay\Namibia\Comoros",190,6882632050,21370549,20944,235.67222303463532,70675.82780162,64146.871716999995,1.3362216603999999E8
